"일련번호","콘텐츠명","소셜네트워크명","등록일시","공유타입"
724,"2018년 7월 놓치지 말아야 할 제주 관광 10선 <핫 썸머~! 핫한 섬과 썸타자>","kakaostory","2018-06-23","contents"
725,"2018년 7월 놓치지 말아야 할 제주 관광 10선 <핫 썸머~! 핫한 섬과 썸타자>","kakaostory","2018-06-23","contents"
726,"천지연폭포","kakaostory","2018-06-23","contents"
727,"애월한담해안산책로","kakaostory","2018-06-23","contents"
728,"새연교 콘서트","kakaostory","2018-06-23","contents"
729,"새연교 콘서트","facebook","2018-06-23","contents"
730,"비자림","facebook","2018-06-23","contents"
731,"한라감귤체험농원(체험운영안함)","facebook","2018-06-23","contents"
732,"믿거나말거나박물관 제주","facebook","2018-06-23","contents"
733,"사려니숲길","twitter","2018-06-23","contents"
734,"사려니숲길","facebook","2018-06-23","contents"
735,"곽지해수욕장","kakaostory","2018-06-24","contents"
736,"퍼시픽 마리나 요트투어","kakaostory","2018-06-24","contents"
737,"골든튤립 제주 성산호텔","kakaostory","2018-06-24","contents"
738,"박물관은 살아있다","kakaostory","2018-06-24","contents"
739,"방주교회","kakaostory","2018-06-24","contents"
741,"우도(해양도립공원)","kakaostory","2018-06-24","contents"
745,"우도(해양도립공원)","facebook","2018-06-24","contents"
746,"우도(해양도립공원)","kakaostory","2018-06-24","contents"
747,"우도(해양도립공원)","kakaostory","2018-06-24","contents"
748,"메이즈랜드","kakaostory","2018-06-24","contents"
749,"황금륭 버거","facebook","2018-06-24","contents"
750,"새연교 콘서트","kakaostory","2018-06-24","contents"
751,"새연교 콘서트","kakaostory","2018-06-24","contents"
270,"김경숙해바라기농장","facebook","2018-05-30","contents"
271,"애월해안도로","kakaostory","2018-05-30","contents"
276,"삼다공원  야간콘서트","kakaostory","2018-05-31","contents"
289,"카페태희","kakaostory","2018-06-01","contents"
290,"jival 지발","kakaostory","2018-06-01","contents"
291,"jival 지발","kakaostory","2018-06-01","contents"
307,"협재해수욕장","kakaostory","2018-06-02","contents"
309,"제주월드컵경기장","facebook","2018-06-02","contents"
310,"사려니숲길","kakaostory","2018-06-02","contents"
312,"해거름전망대","kakaostory","2018-06-02","contents"
314,"신라호텔제주","facebook","2018-06-02","contents"
315,"삼다공원  야간콘서트","kakaostory","2018-06-03","contents"
316,"삼다공원  야간콘서트","kakaostory","2018-06-03","contents"
378,"롯데호텔 제주","facebook","2018-06-05","contents"
379,"복자씨연탄구이","kakaostory","2018-06-06","contents"
380,"복자씨연탄구이","kakaostory","2018-06-06","contents"
381,"사려니숲길","twitter","2018-06-06","contents"
382,"제주김만복(만복이네김밥집)","kakaostory","2018-06-06","contents"
383,"제주김만복(만복이네김밥집)","kakaostory","2018-06-06","contents"
448,"곽지해수욕장","kakaostory","2018-06-09","contents"
449,"삼다공원  야간콘서트","facebook","2018-06-09","contents"
450,"성산일출봉(UNESCO 세계자연유산)","facebook","2018-06-09","contents"
452,"비자림","kakaostory","2018-06-09","contents"
481,"천지연폭포","kakaostory","2018-06-11","contents"
488,"케이제주씨워킹","kakaostory","2018-06-11","contents"
489,"2018년 6월 놓치지 말아야 할 제주 관광 10선  <꽃과 바다 그리고 별 헤는 제주>","kakaostory","2018-06-11","contents"
490,"케이제주씨워킹","facebook","2018-06-11","contents"
491,"케이제주씨워킹","facebook","2018-06-11","contents"
493,"쇠소깍","kakaostory","2018-06-11","contents"
494,"나미송 머무는 곳","kakaostory","2018-06-11","contents"
495,"2018년 6월 놓치지 말아야 할 제주 관광 10선  <꽃과 바다 그리고 별 헤는 제주>","facebook","2018-06-11","contents"
496,"서귀포유람선","kakaostory","2018-06-11","contents"
497,"해월정","kakaostory","2018-06-11","contents"
498,"번개과학체험관(폐업)","kakaostory","2018-06-11","contents"
499,"만장굴","facebook","2018-06-11","contents"
500,"이호테우해수욕장_old","kakaostory","2018-06-12","contents"
502,"황우지해안","kakaostory","2018-06-12","contents"
503,"사려니숲길","kakaostory","2018-06-12","contents"
508,"2023 청수 곶자왈 반딧불이 축제","kakaostory","2018-06-12","contents"
509,"바다속고등어쌈밥","kakaostory","2018-06-12","contents"
510,"독개물항","kakaostory","2018-06-12","contents"
511,"서문공설시장","twitter","2018-06-12","contents"
512,"서문공설시장","kakaostory","2018-06-12","contents"
513,"천지연폭포","facebook","2018-06-12","contents"
515,"사려니숲길","kakaostory","2018-06-12","contents"
522,"이중섭거리","kakaostory","2018-06-12","contents"
531,"마린파크","kakaostory","2018-06-13","contents"
532,"성산일출봉(UNESCO 세계자연유산)","kakaostory","2018-06-13","contents"
540,"오설록티뮤지엄","kakaostory","2018-06-13","contents"
547,"사려니숲 에코힐링 체험","kakaostory","2018-06-14","contents"
548,"제주허브동산","kakaostory","2018-06-14","contents"
549,"휴양팬션 스위스마을 Swiss Village Pension","kakaostory","2018-06-14","contents"
550,"제주민속오일시장","kakaostory","2018-06-14","contents"
552,"사려니숲길","facebook","2018-06-14","contents"
560,"보롬왓","kakaostory","2018-06-15","contents"
563,"마방목지","kakaostory","2018-06-15","contents"
565,"비자림","kakaostory","2018-06-15","contents"
566,"이랜드뮤지엄","kakaostory","2018-06-15","contents"
567,"사려니숲 에코힐링 체험","kakaostory","2018-06-15","contents"
574,"비자림로(드라이브코스)","kakaostory","2018-06-15","contents"
575,"종달리전망대","kakaostory","2018-06-15","contents"
577,"우도(해양도립공원)","facebook","2018-06-16","contents"
578,"2023 청수 곶자왈 반딧불이 축제","kakaostory","2018-06-16","contents"
595,"한림칼국수","kakaostory","2018-06-16","contents"
596,"한림칼국수","facebook","2018-06-16","contents"
597,"한림칼국수","facebook","2018-06-16","contents"
598,"한림칼국수","kakaostory","2018-06-16","contents"
599,"우도(해양도립공원)","facebook","2018-06-16","contents"
600,"제주절물자연휴양림","kakaostory","2018-06-16","contents"
601,"제주절물자연휴양림","kakaostory","2018-06-16","contents"
602,"사려니숲길","kakaostory","2018-06-16","contents"
606,"제주김녕미로공원","kakaostory","2018-06-17","contents"
607,"사려니숲길","kakaostory","2018-06-17","contents"
609,"제주월드컵경기장","facebook","2018-06-17","contents"
615,"제주월드컵경기장","facebook","2018-06-18","contents"
616,"비자림","kakaostory","2018-06-18","contents"
617,"몽상드애월(몽상)","facebook","2018-06-18","contents"
618,"천지연폭포","kakaostory","2018-06-18","contents"
619,"2018년 6월 놓치지 말아야 할 제주 관광 10선  <꽃과 바다 그리고 별 헤는 제주>","kakaostory","2018-06-18","contents"
620,"제주김녕미로공원","kakaostory","2018-06-18","contents"
621,"천지연폭포","kakaostory","2018-06-18","contents"
622,"한라산국립공원","kakaostory","2018-06-18","contents"
623,"중문색달해수욕장","kakaostory","2018-06-18","contents"
624,"올래국수","kakaostory","2018-06-18","contents"
625,"마레보 리조트","facebook","2018-06-18","contents"
633,"제주이글루","kakaostory","2018-06-18","contents"
634,"제주이글루","kakaostory","2018-06-18","contents"
635,"가뫼물","facebook","2018-06-18","contents"
636,"제주월드컵경기장","facebook","2018-06-18","contents"
637,"제주월드컵경기장","twitter","2018-06-18","contents"
638,"제주평화박물관(전쟁평화박물관)[휴관중]","kakaostory","2018-06-18","contents"
639,"삼다공원  야간콘서트","kakaostory","2018-06-19","contents"
640,"비자림","kakaostory","2018-06-19","contents"
641,"우도(해양도립공원)","kakaostory","2018-06-19","contents"
642,"응스테이앤샵","kakaostory","2018-06-19","contents"
645,"성산일출봉(UNESCO 세계자연유산)","twitter","2018-06-19","contents"
646,"성산일출봉(UNESCO 세계자연유산)","facebook","2018-06-19","contents"
654,"성읍녹차마을","kakaostory","2018-06-20","contents"
655,"성읍녹차마을","kakaostory","2018-06-20","contents"
656,"우도(해양도립공원)","kakaostory","2018-06-20","contents"
657,"우도(해양도립공원)","facebook","2018-06-20","contents"
659,"2023 청수 곶자왈 반딧불이 축제","kakaostory","2018-06-20","contents"
661,"박물관은 살아있다","kakaostory","2018-06-20","contents"
662,"박물관은 살아있다","kakaostory","2018-06-20","contents"
676,"천제연폭포","kakaostory","2018-06-21","contents"
703,"아침미소목장","kakaostory","2018-06-22","contents"
704,"아침미소목장","kakaostory","2018-06-22","contents"
705,"아침미소목장","kakaostory","2018-06-22","contents"
706,"아침미소목장","kakaostory","2018-06-22","contents"
708,"아침미소목장","kakaostory","2018-06-22","contents"
709,"아침미소목장","twitter","2018-06-22","contents"
710,"2023 청수 곶자왈 반딧불이 축제","kakaostory","2018-06-22","contents"
714,"사려니숲 에코힐링 체험","kakaostory","2018-06-22","contents"
715,"휴애리 자연생활공원","facebook","2018-06-22","contents"
721,"피규어뮤지엄 제주","kakaostory","2018-06-23","contents"
740,"봄날카페","kakaostory","2018-06-24","contents"
742,"월정리해변","kakaostory","2018-06-24","contents"
1058,"마방목지","kakaostory","2018-07-09","contents"
1067,"해비치호텔앤드리조트","kakaostory","2018-07-09","contents"
1297,"아이스뮤지엄","kakaostory","2018-07-19","contents"
1298,"월정리해변","kakaostory","2018-07-19","contents"
1299,"물영아리오름","kakaostory","2018-07-19","contents"
1300,"아침미소목장","kakaostory","2018-07-20","contents"
1303,"제주승마공원","kakaostory","2018-07-20","contents"
1326,"천제연폭포","facebook","2018-07-21","contents"
1435,"메이즈랜드","kakaostory","2018-07-25","contents"
1436,"제주월드컵경기장","twitter","2018-07-25","contents"
1438,"거문오름 국제트레킹","kakaostory","2018-07-25","contents"
1442,"광치기해변","kakaostory","2018-07-25","contents"
1444,"우동수크래프트","kakaostory","2018-07-25","contents"
1506,"곽지해수욕장","kakaostory","2018-07-28","contents"
1507,"거문오름 국제트레킹","kakaostory","2018-07-28","contents"
1509,"황우지해안","kakaostory","2018-07-28","contents"
1510,"애월한담해안산책로","kakaostory","2018-07-28","contents"
1511,"달그락식탁","kakaostory","2018-07-28","contents"
1512,"제주절물자연휴양림","kakaostory","2018-07-28","contents"
1513,"제주절물자연휴양림","kakaostory","2018-07-28","contents"
1514,"제주절물자연휴양림","kakaostory","2018-07-28","contents"
1515,"제주절물자연휴양림","kakaostory","2018-07-28","contents"
1516,"여미지식물원","kakaostory","2018-07-28","contents"
1518,"서귀포잠수함(대국해저관광)","kakaostory","2018-07-28","contents"
1519,"함덕해수욕장","kakaostory","2018-07-28","contents"
1522,"황우지해안","kakaostory","2018-07-28","contents"
1523,"최고집","kakaostory","2018-07-28","contents"
1526,"애월해안도로","kakaostory","2018-07-28","contents"
1529,"사려니숲길","kakaostory","2018-07-28","contents"
1531,"제주라프별빛축제","kakaostory","2018-07-28","contents"
1533,"함덕 멘도롱장","kakaostory","2018-07-28","contents"
1534,"제주절물자연휴양림","kakaostory","2018-07-28","contents"
1535,"월정 투명카약","kakaostory","2018-07-29","contents"
1538,"미천굴","kakaostory","2018-07-29","contents"
1539,"미천굴","kakaostory","2018-07-29","contents"
1541,"만장굴","kakaostory","2018-07-29","contents"
1544,"협재해수욕장","kakaostory","2018-07-29","contents"
1545,"제 28회 표선해변 하얀모래축제","facebook","2018-07-29","contents"
1549,"카페제주동네","kakaostory","2018-07-29","contents"
1551,"함덕 멘도롱장","twitter","2018-07-29","contents"
1552,"함덕 멘도롱장","facebook","2018-07-29","contents"
1553,"서귀포 야해페스티벌","kakaostory","2018-07-29","contents"
1555,"제주라프별빛축제","kakaostory","2018-07-30","contents"
1556,"제주라프별빛축제","kakaostory","2018-07-30","contents"
1559,"성산일출봉(UNESCO 세계자연유산)","twitter","2018-07-30","contents"
1569,"천지연폭포","facebook","2018-07-30","contents"
1571,"맥파이 브루어리","kakaostory","2018-07-30","contents"
1572,"맥파이 브루어리","kakaostory","2018-07-30","contents"
1577,"낭뜰에쉼팡","kakaostory","2018-07-31","contents"
1578,"낭뜰에쉼팡","kakaostory","2018-07-31","contents"
1579,"낭뜰에쉼팡","twitter","2018-07-31","contents"
1580,"제주바다펜션","kakaostory","2018-07-31","contents"
1581,"이런날N","kakaostory","2018-07-31","contents"
1582,"이런날N","twitter","2018-07-31","contents"
1583,"에코랜드 테마파크","kakaostory","2018-07-31","contents"
1584,"직접 내 손으로 채취할 수 있는 해산물이라구? <제주 바릇잡이 할 수 있는 포인트>","kakaostory","2018-07-31","contents"
1585,"송당승마장","kakaostory","2018-07-31","contents"
1589,"2018년 8월 놓치지 말아야 할 제주 관광 10선 <‘탐’하고 싶은 제주, 탐험을 시작하라!>","facebook","2018-07-31","contents"
1591,"협재해수욕장","kakaostory","2018-07-31","contents"
1592,"협재해수욕장","facebook","2018-07-31","contents"
1594,"한라산국립공원","kakaostory","2018-07-31","contents"
1595,"바농","facebook","2018-07-31","contents"
1596,"바농","kakaostory","2018-07-31","contents"
1597,"곽지해수욕장","kakaostory","2018-07-31","contents"
1599,"쇠소깍","kakaostory","2018-07-31","contents"
1600,"만장굴","twitter","2018-07-31","contents"
1604,"모리노아루요","kakaostory","2018-07-31","contents"
1606,"산굼부리","kakaostory","2018-08-01","contents"
1608,"오래물","kakaostory","2018-08-01","contents"
1610,"소인국테마파크","kakaostory","2018-08-01","contents"
1611,"요리보고 조리보고 ‘감산리편’ <샘물과 바다를 품은 오소록한 농촌 마을>","kakaostory","2018-08-01","contents"
1612,"요리보고 조리보고 ‘감산리편’ <샘물과 바다를 품은 오소록한 농촌 마을>","facebook","2018-08-01","contents"
